address,chain_id,decimals,dex_id,name,pair_id,symbol
,42161,,1141,,12804,
,42161,,1141,,12804,
,42161,,1141,,12804,
,42161,,1141,,12804,
,42161,,1141,,12804,
,42161,,1141,,12804,
,42161,,1141,,12804,
,42161,,1141,,12804,
,42161,,1141,,12804,
,42161,,1141,,12804,
,42161,,1141,,12804,
,42161,,1141,,12804,
0x82af49447d8a07e3bd95bd0d56f35241523fbab1,42161,,1141,Wrapped Ether,12805,WETH
0xbf912ec368fd06cf1ae7de35545e1c731796c102,42161,,1141,Ape Brigade,12805,APES
,42161,,1141,,12805,
,42161,,1141,,12805,
,42161,,1141,,12805,
,42161,,1141,,12805,
,42161,,1141,,12805,
,42161,,1141,,12805,
,42161,,1141,,12805,
,42161,,1141,,12805,
,42161,,1141,,12805,
,42161,,1141,,12805,
,42161,,1141,,12805,
,42161,,1141,,12805,
,42161,,1141,,12805,
,42161,,1141,,12805,
,42161,,1141,,12805,
,42161,,1141,,12805,
,42161,,1141,,12805,
,42161,,1141,,12805,
,42161,,1141,,12805,
,42161,,1141,,12805,
0xec6ab5403c4a17e77c717c96c07a6368ef305dcc,42161,,1141,Psyop,12806,PSYOP
0x82af49447d8a07e3bd95bd0d56f35241523fbab1,42161,,1141,Wrapped Ether,12806,WETH
,42161,,1141,,12806,
,42161,,1141,,12806,
,42161,,1141,,12806,
,42161,,1141,,12806,
,42161,,1141,,12806,
,42161,,1141,,12806,
,42161,,1141,,12806,
,42161,,1141,,12806,
,42161,,1141,,12806,
,42161,,1141,,12806,
,42161,,1141,,12806,
,42161,,1141,,12806,
,42161,,1141,,12806,
,42161,,1141,,12806,
,42161,,1141,,12806,
,42161,,1141,,12806,
,42161,,1141,,12806,
,42161,,1141,,12806,
,42161,,1141,,12806,
,42161,,1141,,12806,
0x82af49447d8a07e3bd95bd0d56f35241523fbab1,42161,,1141,Wrapped Ether,12807,WETH
0xa4a708b8db4b96e45f4074ca172237900f836a3d,42161,,1141,BitMoon,12807,BitMoon
,42161,,1141,,12807,
,42161,,1141,,12807,
,42161,,1141,,12807,
,42161,,1141,,12807,
,42161,,1141,,12807,
,42161,,1141,,12807,
,42161,,1141,,12807,
,42161,,1141,,12807,
,42161,,1141,,12807,
,42161,,1141,,12807,
,42161,,1141,,12807,
,42161,,1141,,12807,
,42161,,1141,,12807,
,42161,,1141,,12807,
,42161,,1141,,12807,
,42161,,1141,,12807,
,42161,,1141,,12807,
,42161,,1141,,12807,
,42161,,1141,,12807,
,42161,,1141,,12807,
0x82af49447d8a07e3bd95bd0d56f35241523fbab1,42161,,1141,Wrapped Ether,12808,WETH
0x235e3acbaa68dadfa92429d5166e32289560d703,42161,,1141,Pisscoin,12808,PISS
,42161,,1141,,12808,
,42161,,1141,,12808,
,42161,,1141,,12808,
,42161,,1141,,12808,
,42161,,1141,,12808,
,42161,,1141,,12808,
,42161,,1141,,12808,
,42161,,1141,,12808,
,42161,,1141,,12808,
,42161,,1141,,12808,
,42161,,1141,,12808,
,42161,,1141,,12808,
,42161,,1141,,12808,
,42161,,1141,,12808,
,42161,,1141,,12808,
,42161,,1141,,12808,
,42161,,1141,,12808,
,42161,,1141,,12808,
,42161,,1141,,12808,
,42161,,1141,,12808,
0x82af49447d8a07e3bd95bd0d56f35241523fbab1,42161,,1141,Wrapped Ether,12809,WETH
0xcf8952412726339190010547550ddf3c0f2de89f,42161,,1141,Wuu Trade,12809,WUUT
,42161,,1141,,12809,
,42161,,1141,,12809,
,42161,,1141,,12809,
,42161,,1141,,12809,
,42161,,1141,,12809,
,42161,,1141,,12809,
,42161,,1141,,12809,
,42161,,1141,,12809,
,42161,,1141,,12809,
,42161,,1141,,12809,
,42161,,1141,,12809,
,42161,,1141,,12809,
,42161,,1141,,12809,
,42161,,1141,,12809,
,42161,,1141,,12809,
,42161,,1141,,12809,
,42161,,1141,,12809,
,42161,,1141,,12809,
,42161,,1141,,12809,
,42161,,1141,,12809,
0xbc2d77ee44997df9dadddba1ff241a00f766a046,42161,,1141,PUSHEEN TOKEN,12810,PUSHEEN
0x82af49447d8a07e3bd95bd0d56f35241523fbab1,42161,,1141,Wrapped Ether,12810,WETH
,42161,,1141,,12810,
,42161,,1141,,12810,
,42161,,1141,,12810,
,42161,,1141,,12810,
,42161,,1141,,12810,
,42161,,1141,,12810,
,42161,,1141,,12810,
,42161,,1141,,12810,
,42161,,1141,,12810,
,42161,,1141,,12810,
,42161,,1141,,12810,
,42161,,1141,,12810,
,42161,,1141,,12810,
,42161,,1141,,12810,
,42161,,1141,,12810,
,42161,,1141,,12810,
,42161,,1141,,12810,
,42161,,1141,,12810,
,42161,,1141,,12810,
,42161,,1141,,12810,
0x82af49447d8a07e3bd95bd0d56f35241523fbab1,42161,,1141,Wrapped Ether,12811,WETH
0x91804eed737bebaff2f4106696264a9d7cd61de2,42161,,1141,Ordinal Pepe,12811,Opepe
,42161,,1141,,12811,
,42161,,1141,,12811,
,42161,,1141,,12811,
,42161,,1141,,12811,
,42161,,1141,,12811,
,42161,,1141,,12811,
,42161,,1141,,12811,
,42161,,1141,,12811,
,42161,,1141,,12811,
,42161,,1141,,12811,
,42161,,1141,,12811,
,42161,,1141,,12811,
,42161,,1141,,12811,
,42161,,1141,,12811,
,42161,,1141,,12811,
,42161,,1141,,12811,
,42161,,1141,,12811,
,42161,,1141,,12811,
,42161,,1141,,12811,
,42161,,1141,,12811,
0x32eb7902d4134bf98a28b963d26de779af92a212,42161,,1141,Dopex Rebate Token,12812,RDPX
0x82af49447d8a07e3bd95bd0d56f35241523fbab1,42161,,1141,Wrapped Ether,12812,WETH
,42161,,1141,,12812,
,42161,,1141,,12812,
,42161,,1141,,12812,
,42161,,1141,,12812,
,42161,,1141,,12812,
,42161,,1141,,12812,
,42161,,1141,,12812,
,42161,,1141,,12812,
,42161,,1141,,12812,
,42161,,1141,,12812,
,42161,,1141,,12812,
,42161,,1141,,12812,
,42161,,1141,,12812,
,42161,,1141,,12812,
,42161,,1141,,12812,
,42161,,1141,,12812,
,42161,,1141,,12812,
,42161,,1141,,12812,
,42161,,1141,,12812,
,42161,,1141,,12812,
0x05069ed5fa1f93ec4142cb001e9314c7f5709493,42161,,1141,CutePepe,12813,CPEPE
0x82af49447d8a07e3bd95bd0d56f35241523fbab1,42161,,1141,Wrapped Ether,12813,WETH
,42161,,1141,,12813,
,42161,,1141,,12813,
,42161,,1141,,12813,
,42161,,1141,,12813,
,42161,,1141,,12813,
,42161,,1141,,12813,
,42161,,1141,,12813,
,42161,,1141,,12813,
,42161,,1141,,12813,
,42161,,1141,,12813,
,42161,,1141,,12813,
,42161,,1141,,12813,
,42161,,1141,,12813,
,42161,,1141,,12813,
,42161,,1141,,12813,
,42161,,1141,,12813,
,42161,,1141,,12813,
,42161,,1141,,12813,
,42161,,1141,,12813,
,42161,,1141,,12813,
0xac0494b28efd199c58f7d2630af73e1928541cb2,42161,,1141,Pepe Swap,12814,PEPES
0x82af49447d8a07e3bd95bd0d56f35241523fbab1,42161,,1141,Wrapped Ether,12814,WETH
,42161,,1141,,12814,
,42161,,1141,,12814,
,42161,,1141,,12814,
,42161,,1141,,12814,
,42161,,1141,,12814,
,42161,,1141,,12814,
,42161,,1141,,12814,
,42161,,1141,,12814,
,42161,,1141,,12814,
,42161,,1141,,12814,
,42161,,1141,,12814,
,42161,,1141,,12814,
,42161,,1141,,12814,
,42161,,1141,,12814,
,42161,,1141,,12814,
,42161,,1141,,12814,
,42161,,1141,,12814,
,42161,,1141,,12814,
,42161,,1141,,12814,
,42161,,1141,,12814,
0x82af49447d8a07e3bd95bd0d56f35241523fbab1,42161,,1141,Wrapped Ether,12815,WETH
0xeb37df5a8644c09fd69a5120c27457e19fc3e171,42161,,1141,Worldcoin,12815,WLD
,42161,,1141,,12815,
,42161,,1141,,12815,
,42161,,1141,,12815,
,42161,,1141,,12815,
,42161,,1141,,12815,
,42161,,1141,,12815,
,42161,,1141,,12815,
,42161,,1141,,12815,
,42161,,1141,,12815,
,42161,,1141,,12815,
,42161,,1141,,12815,
,42161,,1141,,12815,
,42161,,1141,,12815,
,42161,,1141,,12815,
,42161,,1141,,12815,
,42161,,1141,,12815,
,42161,,1141,,12815,
,42161,,1141,,12815,
,42161,,1141,,12815,
,42161,,1141,,12815,
0x82af49447d8a07e3bd95bd0d56f35241523fbab1,42161,,1141,Wrapped Ether,12816,WETH
0x0546347ba3656a689f9cb279668625a89c694d72,42161,,1141,Viking Pepe Token,12816,VPEPE
,42161,,1141,,12816,
,42161,,1141,,12816,
,42161,,1141,,12816,
,42161,,1141,,12816,
,42161,,1141,,12816,
,42161,,1141,,12816,
,42161,,1141,,12816,
,42161,,1141,,12816,
,42161,,1141,,12816,
,42161,,1141,,12816,
,42161,,1141,,12816,
,42161,,1141,,12816,
,42161,,1141,,12816,
,42161,,1141,,12816,
,42161,,1141,,12816,
,42161,,1141,,12816,
,42161,,1141,,12816,
,42161,,1141,,12816,
,42161,,1141,,12816,
,42161,,1141,,12816,
0x82af49447d8a07e3bd95bd0d56f35241523fbab1,42161,,1141,Wrapped Ether,12817,WETH
0x44e01092137c3f6e68c102f275dc3e48bf788630,42161,,1141,PepeBulls,12817,PepeBulls
,42161,,1141,,12817,
,42161,,1141,,12817,
,42161,,1141,,12817,
,42161,,1141,,12817,
,42161,,1141,,12817,
,42161,,1141,,12817,
,42161,,1141,,12817,
,42161,,1141,,12817,
,42161,,1141,,12817,
,42161,,1141,,12817,
,42161,,1141,,12817,
,42161,,1141,,12817,
,42161,,1141,,12817,
,42161,,1141,,12817,
,42161,,1141,,12817,
,42161,,1141,,12817,
,42161,,1141,,12817,
,42161,,1141,,12817,
,42161,,1141,,12817,
,42161,,1141,,12817,
0x82af49447d8a07e3bd95bd0d56f35241523fbab1,42161,,1141,Wrapped Ether,12818,WETH
0x2dfff08fae607f976cb375d4943dcc2c5c08e7cc,42161,,1141,Pipa Coin,12818,PIPA
,42161,,1141,,12818,
,42161,,1141,,12818,
,42161,,1141,,12818,
,42161,,1141,,12818,
,42161,,1141,,12818,
,42161,,1141,,12818,
,42161,,1141,,12818,
,42161,,1141,,12818,
,42161,,1141,,12818,
,42161,,1141,,12818,
,42161,,1141,,12818,
,42161,,1141,,12818,
,42161,,1141,,12818,
,42161,,1141,,12818,
,42161,,1141,,12818,
,42161,,1141,,12818,
,42161,,1141,,12818,
,42161,,1141,,12818,
,42161,,1141,,12818,
,42161,,1141,,12818,
0x4ae893dda0df438c3f01b0edb37f8ea11ec9b913,42161,,1141,Pepe Swap,12819,PEPES
0x82af49447d8a07e3bd95bd0d56f35241523fbab1,42161,,1141,Wrapped Ether,12819,WETH
,42161,,1141,,12819,
,42161,,1141,,12819,
,42161,,1141,,12819,
,42161,,1141,,12819,
,42161,,1141,,12819,
,42161,,1141,,12819,
,42161,,1141,,12819,
,42161,,1141,,12819,
,42161,,1141,,12819,
,42161,,1141,,12819,
,42161,,1141,,12819,
,42161,,1141,,12819,
,42161,,1141,,12819,
,42161,,1141,,12819,
,42161,,1141,,12819,
,42161,,1141,,12819,
,42161,,1141,,12819,
,42161,,1141,,12819,
,42161,,1141,,12819,
,42161,,1141,,12819,
0x82af49447d8a07e3bd95bd0d56f35241523fbab1,42161,,1141,Wrapped Ether,12820,WETH
0xfb32c7d4c201d70e3ee6cdb233b26beacd829bed,42161,,1141,Pepe AI,12820,PEPEAI
,42161,,1141,,12820,
,42161,,1141,,12820,
,42161,,1141,,12820,
,42161,,1141,,12820,
,42161,,1141,,12820,
,42161,,1141,,12820,
,42161,,1141,,12820,
,42161,,1141,,12820,
,42161,,1141,,12820,
,42161,,1141,,12820,
,42161,,1141,,12820,
,42161,,1141,,12820,
,42161,,1141,,12820,
,42161,,1141,,12820,
,42161,,1141,,12820,
,42161,,1141,,12820,
,42161,,1141,,12820,
,42161,,1141,,12820,
,42161,,1141,,12820,
,42161,,1141,,12820,
0x82af49447d8a07e3bd95bd0d56f35241523fbab1,42161,,1141,Wrapped Ether,12821,WETH
0x781a08b4c48534202f5e201dc6c18c365a65ac9f,42161,,1141,Pepe AI,12821,PepeAI
,42161,,1141,,12821,
,42161,,1141,,12821,
,42161,,1141,,12821,
,42161,,1141,,12821,
,42161,,1141,,12821,
,42161,,1141,,12821,
,42161,,1141,,12821,
,42161,,1141,,12821,
,42161,,1141,,12821,
,42161,,1141,,12821,
,42161,,1141,,12821,
,42161,,1141,,12821,
,42161,,1141,,12821,
,42161,,1141,,12821,
,42161,,1141,,12821,
,42161,,1141,,12821,
,42161,,1141,,12821,
,42161,,1141,,12821,
,42161,,1141,,12821,
,42161,,1141,,12821,
0xc7d80a7b61e3674a1560512da0ca698039b84ce4,42161,,1141,Safe Pepe,12822,SAFEPE
0x82af49447d8a07e3bd95bd0d56f35241523fbab1,42161,,1141,Wrapped Ether,12822,WETH
,42161,,1141,,12822,
,42161,,1141,,12822,
,42161,,1141,,12822,
,42161,,1141,,12822,
,42161,,1141,,12822,
,42161,,1141,,12822,
,42161,,1141,,12822,
,42161,,1141,,12822,
,42161,,1141,,12822,
,42161,,1141,,12822,
,42161,,1141,,12822,
,42161,,1141,,12822,
,42161,,1141,,12822,
,42161,,1141,,12822,
,42161,,1141,,12822,
,42161,,1141,,12822,
,42161,,1141,,12822,
,42161,,1141,,12822,
,42161,,1141,,12822,
,42161,,1141,,12822,
0xf163fc32b7f8a18261cb6f26ee3c9add2ad347de,42161,,1141,IronPepe,12823,IPEPE
0x82af49447d8a07e3bd95bd0d56f35241523fbab1,42161,,1141,Wrapped Ether,12823,WETH
,42161,,1141,,12823,
,42161,,1141,,12823,
,42161,,1141,,12823,
,42161,,1141,,12823,
,42161,,1141,,12823,
,42161,,1141,,12823,
,42161,,1141,,12823,
,42161,,1141,,12823,
,42161,,1141,,12823,
,42161,,1141,,12823,
,42161,,1141,,12823,
,42161,,1141,,12823,
,42161,,1141,,12823,
,42161,,1141,,12823,
,42161,,1141,,12823,
,42161,,1141,,12823,
,42161,,1141,,12823,
,42161,,1141,,12823,
,42161,,1141,,12823,
,42161,,1141,,12823,
0xbc082ea51d37b5b22317f86a6ccf082edaa9c140,42161,,1141,Dalmatian,12824,DALM
0x82af49447d8a07e3bd95bd0d56f35241523fbab1,42161,,1141,Wrapped Ether,12824,WETH
,42161,,1141,,12824,
,42161,,1141,,12824,
,42161,,1141,,12824,
,42161,,1141,,12824,
,42161,,1141,,12824,
,42161,,1141,,12824,
,42161,,1141,,12824,
,42161,,1141,,12824,
,42161,,1141,,12824,
,42161,,1141,,12824,
,42161,,1141,,12824,
,42161,,1141,,12824,
,42161,,1141,,12824,
,42161,,1141,,12824,
,42161,,1141,,12824,
,42161,,1141,,12824,
,42161,,1141,,12824,
,42161,,1141,,12824,
,42161,,1141,,12824,
,42161,,1141,,12824,
0x82af49447d8a07e3bd95bd0d56f35241523fbab1,42161,,1141,Wrapped Ether,12825,WETH
0xd07014152e3f446277b8772d5256e09c55f662a5,42161,,1141,Bebe Inu,12825,BEBE
,42161,,1141,,12825,
,42161,,1141,,12825,
,42161,,1141,,12825,
,42161,,1141,,12825,
,42161,,1141,,12825,
,42161,,1141,,12825,
,42161,,1141,,12825,
,42161,,1141,,12825,
,42161,,1141,,12825,
,42161,,1141,,12825,
,42161,,1141,,12825,
,42161,,1141,,12825,
,42161,,1141,,12825,
,42161,,1141,,12825,
,42161,,1141,,12825,
,42161,,1141,,12825,
,42161,,1141,,12825,
,42161,,1141,,12825,
,42161,,1141,,12825,
,42161,,1141,,12825,
0x82af49447d8a07e3bd95bd0d56f35241523fbab1,42161,,1141,Wrapped Ether,12826,WETH
0x4f00ecc275bb350e21b6448cf161425487618a49,42161,,1141,Crazy Frogo,12826,FROGO
,42161,,1141,,12826,
,42161,,1141,,12826,
,42161,,1141,,12826,
,42161,,1141,,12826,
,42161,,1141,,12826,
,42161,,1141,,12826,
,42161,,1141,,12826,
,42161,,1141,,12826,
,42161,,1141,,12826,
,42161,,1141,,12826,
,42161,,1141,,12826,
,42161,,1141,,12826,
,42161,,1141,,12826,
,42161,,1141,,12826,
,42161,,1141,,12826,
,42161,,1141,,12826,
,42161,,1141,,12826,
,42161,,1141,,12826,
,42161,,1141,,12826,
,42161,,1141,,12826,
0x82af49447d8a07e3bd95bd0d56f35241523fbab1,42161,,1142,Wrapped Ether,12827,WETH
0xdd69db25f6d620a7bad3023c5d32761d353d3de9,42161,,1142,Goerli ETH,12827,GETH
,42161,,1142,,12827,
,42161,,1142,,12827,
,42161,,1142,,12827,
,42161,,1142,,12827,
,42161,,1142,,12827,
,42161,,1142,,12827,
,42161,,1142,,12827,
,42161,,1142,,12827,
,42161,,1142,,12827,
,42161,,1142,,12827,
,42161,,1142,,12827,
,42161,,1142,,12827,
,42161,,1142,,12827,
,42161,,1142,,12827,
,42161,,1142,,12827,
,42161,,1142,,12827,
,42161,,1142,,12827,
,42161,,1142,,12827,
,42161,,1142,,12827,
,42161,,1142,,12827,
0x82af49447d8a07e3bd95bd0d56f35241523fbab1,42161,,1142,Wrapped Ether,12828,WETH
0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,42161,,1142,USD Coin (Arb1),12828,USDC
,42161,,1142,,12828,
,42161,,1142,,12828,
,42161,,1142,,12828,
,42161,,1142,,12828,
,42161,,1142,,12828,
,42161,,1142,,12828,
,42161,,1142,,12828,
,42161,,1142,,12828,
,42161,,1142,,12828,
,42161,,1142,,12828,
,42161,,1142,,12828,
,42161,,1142,,12828,
,42161,,1142,,12828,
,42161,,1142,,12828,
,42161,,1142,,12828,
,42161,,1142,,12828,
,42161,,1142,,12828,
,42161,,1142,,12828,
,42161,,1142,,12828,
,42161,,1142,,12828,
0x82af49447d8a07e3bd95bd0d56f35241523fbab1,42161,,1142,Wrapped Ether,12829,WETH
0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,42161,,1142,Tether USD,12829,USDT
,42161,,1142,,12829,
,42161,,1142,,12829,
,42161,,1142,,12829,
,42161,,1142,,12829,
,42161,,1142,,12829,
,42161,,1142,,12829,
,42161,,1142,,12829,
,42161,,1142,,12829,
,42161,,1142,,12829,
,42161,,1142,,12829,
,42161,,1142,,12829,
,42161,,1142,,12829,
,42161,,1142,,12829,
,42161,,1142,,12829,
,42161,,1142,,12829,
,42161,,1142,,12829,
,42161,,1142,,12829,
,42161,,1142,,12829,
,42161,,1142,,12829,
,42161,,1142,,12829,
0x82af49447d8a07e3bd95bd0d56f35241523fbab1,42161,,1142,Wrapped Ether,12830,WETH
0x7c8a1a80fdd00c9cccd6ebd573e9ecb49bfa2a59,42161,,1142,AICODE,12830,AICODE
,42161,,1142,,12830,
,42161,,1142,,12830,
,42161,,1142,,12830,
,42161,,1142,,12830,
,42161,,1142,,12830,
,42161,,1142,,12830,
,42161,,1142,,12830,
,42161,,1142,,12830,
,42161,,1142,,12830,
,42161,,1142,,12830,
,42161,,1142,,12830,
,42161,,1142,,12830,
,42161,,1142,,12830,
,42161,,1142,,12830,
,42161,,1142,,12830,
,42161,,1142,,12830,
,42161,,1142,,12830,
,42161,,1142,,12830,
,42161,,1142,,12830,
,42161,,1142,,12830,
0x82af49447d8a07e3bd95bd0d56f35241523fbab1,42161,,1142,Wrapped Ether,12831,WETH
0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,42161,,1142,USD Coin (Arb1),12831,USDC
,42161,,1142,,12831,
,42161,,1142,,12831,
,42161,,1142,,12831,
,42161,,1142,,12831,
,42161,,1142,,12831,
,42161,,1142,,12831,
,42161,,1142,,12831,
,42161,,1142,,12831,
,42161,,1142,,12831,
,42161,,1142,,12831,
,42161,,1142,,12831,
,42161,,1142,,12831,
,42161,,1142,,12831,
,42161,,1142,,12831,
,42161,,1142,,12831,
,42161,,1142,,12831,
,42161,,1142,,12831,
,42161,,1142,,12831,
,42161,,1142,,12831,
,42161,,1142,,12831,
0x912ce59144191c1204e64559fe8253a0e49e6548,42161,,1142,Arbitrum,12832,ARB
0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,42161,,1142,USD Coin (Arb1),12832,USDC
,42161,,1142,,12832,
,42161,,1142,,12832,
,42161,,1142,,12832,
,42161,,1142,,12832,
,42161,,1142,,12832,
,42161,,1142,,12832,
,42161,,1142,,12832,
,42161,,1142,,12832,
,42161,,1142,,12832,
,42161,,1142,,12832,
,42161,,1142,,12832,
,42161,,1142,,12832,
,42161,,1142,,12832,
,42161,,1142,,12832,
,42161,,1142,,12832,
,42161,,1142,,12832,
,42161,,1142,,12832,
,42161,,1142,,12832,
,42161,,1142,,12832,
,42161,,1142,,12832,
0x912ce59144191c1204e64559fe8253a0e49e6548,42161,,1142,Arbitrum,12833,ARB
0x82af49447d8a07e3bd95bd0d56f35241523fbab1,42161,,1142,Wrapped Ether,12833,WETH
,42161,,1142,,12833,
,42161,,1142,,12833,
,42161,,1142,,12833,
,42161,,1142,,12833,
,42161,,1142,,12833,
,42161,,1142,,12833,
,42161,,1142,,12833,
,42161,,1142,,12833,
,42161,,1142,,12833,
,42161,,1142,,12833,
,42161,,1142,,12833,
,42161,,1142,,12833,
,42161,,1142,,12833,
,42161,,1142,,12833,
,42161,,1142,,12833,
,42161,,1142,,12833,
,42161,,1142,,12833,
,42161,,1142,,12833,
,42161,,1142,,12833,
,42161,,1142,,12833,
0x82af49447d8a07e3bd95bd0d56f35241523fbab1,42161,,1142,Wrapped Ether,12834,WETH
0x6694340fc020c5e6b96567843da2df01b2ce1eb6,42161,,1142,StargateToken,12834,STG
,42161,,1142,,12834,
,42161,,1142,,12834,
,42161,,1142,,12834,
,42161,,1142,,12834,
,42161,,1142,,12834,
,42161,,1142,,12834,
,42161,,1142,,12834,
,42161,,1142,,12834,
,42161,,1142,,12834,
,42161,,1142,,12834,
,42161,,1142,,12834,
,42161,,1142,,12834,
,42161,,1142,,12834,
,42161,,1142,,12834,
,42161,,1142,,12834,
,42161,,1142,,12834,
,42161,,1142,,12834,
,42161,,1142,,12834,
,42161,,1142,,12834,
,42161,,1142,,12834,
0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,42161,,1142,Tether USD,12835,USDT
0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,42161,,1142,USD Coin (Arb1),12835,USDC
,42161,,1142,,12835,
,42161,,1142,,12835,
,42161,,1142,,12835,
,42161,,1142,,12835,
,42161,,1142,,12835,
,42161,,1142,,12835,
,42161,,1142,,12835,
,42161,,1142,,12835,
,42161,,1142,,12835,
,42161,,1142,,12835,
,42161,,1142,,12835,
,42161,,1142,,12835,
,42161,,1142,,12835,
,42161,,1142,,12835,
,42161,,1142,,12835,
,42161,,1142,,12835,
,42161,,1142,,12835,
,42161,,1142,,12835,
,42161,,1142,,12835,
,42161,,1142,,12835,
0x1f52145666c862ed3e2f1da213d479e61b2892af,42161,,1142,Funny Coin,12836,FUC
0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,42161,,1142,Tether USD,12836,USDT
,42161,,1142,,12836,
,42161,,1142,,12836,
,42161,,1142,,12836,
,42161,,1142,,12836,
,42161,,1142,,12836,
,42161,,1142,,12836,
,42161,,1142,,12836,
,42161,,1142,,12836,
,42161,,1142,,12836,
,42161,,1142,,12836,
,42161,,1142,,12836,
,42161,,1142,,12836,
,42161,,1142,,12836,
,42161,,1142,,12836,
,42161,,1142,,12836,
,42161,,1142,,12836,
,42161,,1142,,12836,
,42161,,1142,,12836,
,42161,,1142,,12836,
,42161,,1142,,12836,
0x82af49447d8a07e3bd95bd0d56f35241523fbab1,42161,,1142,Wrapped Ether,12837,WETH
0x095e19967c72756c6dd90c4af3426f2bd1c554a5,42161,,1142,Squirtle,12837,Squirtle
,42161,,1142,,12837,
,42161,,1142,,12837,
,42161,,1142,,12837,
,42161,,1142,,12837,
,42161,,1142,,12837,
,42161,,1142,,12837,
,42161,,1142,,12837,
,42161,,1142,,12837,
,42161,,1142,,12837,
,42161,,1142,,12837,
,42161,,1142,,12837,
,42161,,1142,,12837,
,42161,,1142,,12837,
,42161,,1142,,12837,
,42161,,1142,,12837,
,42161,,1142,,12837,
,42161,,1142,,12837,
,42161,,1142,,12837,
,42161,,1142,,12837,
,42161,,1142,,12837,
0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,42161,,1142,USD Coin (Arb1),12838,USDC
0xeca66820ed807c096e1bd7a1a091cd3d3152cc79,42161,,1142,Ghast,12838,GHA
,42161,,1142,,12838,
,42161,,1142,,12838,
,42161,,1142,,12838,
,42161,,1142,,12838,
,42161,,1142,,12838,
,42161,,1142,,12838,
,42161,,1142,,12838,
,42161,,1142,,12838,
,42161,,1142,,12838,
,42161,,1142,,12838,
,42161,,1142,,12838,
,42161,,1142,,12838,
,42161,,1142,,12838,
,42161,,1142,,12838,
,42161,,1142,,12838,
,42161,,1142,,12838,
,42161,,1142,,12838,
,42161,,1142,,12838,
,42161,,1142,,12838,
,42161,,1142,,12838,
0x7c8a1a80fdd00c9cccd6ebd573e9ecb49bfa2a59,42161,,1142,AICODE,12839,AICODE
0x82af49447d8a07e3bd95bd0d56f35241523fbab1,42161,,1142,Wrapped Ether,12839,WETH
,42161,,1142,,12839,
,42161,,1142,,12839,
,42161,,1142,,12839,
,42161,,1142,,12839,
,42161,,1142,,12839,
,42161,,1142,,12839,
,42161,,1142,,12839,
,42161,,1142,,12839,
,42161,,1142,,12839,
,42161,,1142,,12839,
,42161,,1142,,12839,
,42161,,1142,,12839,
,42161,,1142,,12839,
,42161,,1142,,12839,
,42161,,1142,,12839,
,42161,,1142,,12839,
,42161,,1142,,12839,
,42161,,1142,,12839,
,42161,,1142,,12839,
,42161,,1142,,12839,
0x82af49447d8a07e3bd95bd0d56f35241523fbab1,42161,,1142,Wrapped Ether,12840,WETH
0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,42161,,1142,Tether USD,12840,USDT
,42161,,1142,,12840,
,42161,,1142,,12840,
,42161,,1142,,12840,
,42161,,1142,,12840,
,42161,,1142,,12840,
,42161,,1142,,12840,
,42161,,1142,,12840,
,42161,,1142,,12840,
,42161,,1142,,12840,
,42161,,1142,,12840,
,42161,,1142,,12840,
,42161,,1142,,12840,
,42161,,1142,,12840,
,42161,,1142,,12840,
,42161,,1142,,12840,
,42161,,1142,,12840,
,42161,,1142,,12840,
,42161,,1142,,12840,
,42161,,1142,,12840,
,42161,,1142,,12840,
0x82af49447d8a07e3bd95bd0d56f35241523fbab1,42161,,1142,Wrapped Ether,12841,WETH
0x9c8ef67c9168587134e1f29a71405dc753500a45,42161,,1142,Legends,12841,LG
,42161,,1142,,12841,
,42161,,1142,,12841,
,42161,,1142,,12841,
,42161,,1142,,12841,
,42161,,1142,,12841,
,42161,,1142,,12841,
,42161,,1142,,12841,
,42161,,1142,,12841,
,42161,,1142,,12841,
,42161,,1142,,12841,
,42161,,1142,,12841,
,42161,,1142,,12841,
,42161,,1142,,12841,
,42161,,1142,,12841,
,42161,,1142,,12841,
,42161,,1142,,12841,
,42161,,1142,,12841,
,42161,,1142,,12841,
,42161,,1142,,12841,
,42161,,1142,,12841,
0x2f2a2543b76a4166549f7aab2e75bef0aefc5b0f,42161,,1142,Wrapped BTC,12842,WBTC
0x82af49447d8a07e3bd95bd0d56f35241523fbab1,42161,,1142,Wrapped Ether,12842,WETH
,42161,,1142,,12842,
,42161,,1142,,12842,
,42161,,1142,,12842,
,42161,,1142,,12842,
,42161,,1142,,12842,
,42161,,1142,,12842,
,42161,,1142,,12842,
,42161,,1142,,12842,
,42161,,1142,,12842,
,42161,,1142,,12842,
,42161,,1142,,12842,
,42161,,1142,,12842,
,42161,,1142,,12842,
,42161,,1142,,12842,
,42161,,1142,,12842,
,42161,,1142,,12842,
,42161,,1142,,12842,
,42161,,1142,,12842,
,42161,,1142,,12842,
